loan_amnt,int_rate,purpose,grade,annual_inc,revol_util,emp_length,dti,delinq_2yrs,home_ownership,is_late
7200,0.1691,other,C,60000.0,0.521,1 year,7.6,1,RENT,0
5000,0.2089,credit_card,D,24000.0,0.8490000000000001,< 1 year,27.8,0,MORTGAGE,0
12000,0.1356,debt_consolidation,C,57000.0,0.642,4 years,18.43,1,OWN,0
17000,0.1502,home_improvement,C,48000.0,0.254,,35.73,0,RENT,0
30000,0.1797,debt_consolidation,D,238000.0,0.863,5 years,18.24,0,RENT,0
1800,0.1797,other,D,74000.0,0.528,10+ years,24.2,0,RENT,0
26650,0.1845,major_purchase,D,55000.0,0.516,10+ years,30.37,0,MORTGAGE,0
20000,0.3079,debt_consolidation,G,126000.0,0.7659999999999999,10+ years,33.99,0,RENT,0
20000,0.1447,debt_consolidation,C,85000.0,0.5,10+ years,13.85,3,RENT,0
6000,0.1306,credit_card,C,42000.0,0.27699999999999997,,6.91,0,MORTGAGE,0
10000,0.1691,other,C,36000.0,0.046,9 years,0.87,0,MORTGAGE,0
12000,0.1056,debt_consolidation,B,60000.0,0.7020000000000001,1 year,21.9,0,RENT,0
9600,0.1447,debt_consolidation,C,55000.0,0.209,10+ years,17.67,1,RENT,0
5000,0.1894,major_purchase,D,70000.0,0.26,10+ years,10.89,0,MORTGAGE,0
16000,0.1155,credit_card,B,27000.0,0.369,4 years,9.42,0,MORTGAGE,0
10000,0.1008,debt_consolidation,B,72000.0,0.39,8 years,15.07,0,RENT,0
25000,0.1356,debt_consolidation,C,150000.0,0.6509999999999999,7 years,8.88,0,MORTGAGE,0
4000,0.2235,debt_consolidation,D,40000.0,0.389,5 years,23.93,0,RENT,0
22000,0.0611,credit_card,A,65000.0,0.27399999999999997,8 years,16.08,0,RENT,0
4000,0.1155,major_purchase,B,35360.0,0.58,2 years,30.45,0,MORTGAGE,0
6000,0.1356,debt_consolidation,C,44815.0,0.33899999999999997,10+ years,23.21,1,OWN,0
40000,0.1008,credit_card,B,187169.0,0.491,10+ years,23.61,0,MORTGAGE,0
7800,0.2089,debt_consolidation,D,49000.0,0.505,3 years,8.72,0,RENT,0
20000,0.1356,debt_consolidation,C,70000.0,0.39,10+ years,30.36,0,MORTGAGE,0
1500,0.1894,other,D,54122.02,0.9670000000000001,8 years,7.56,0,RENT,0
35000,0.2089,major_purchase,D,58000.0,0.551,10+ years,14.32,0,RENT,0
20000,0.2089,debt_consolidation,D,46000.0,0.674,4 years,18.58,0,RENT,0
10000,0.0784,small_business,A,36000.0,0.28600000000000003,10+ years,23.6,0,OWN,0
18000,0.0611,debt_consolidation,A,50000.0,0.14400000000000002,2 years,5.04,0,MORTGAGE,0
10000,0.0611,credit_card,A,120000.0,0.159,,5.25,0,OWN,0
30000,0.19920000000000002,home_improvement,D,250000.0,0.14400000000000002,< 1 year,4.4,0,MORTGAGE,0
8000,0.1691,debt_consolidation,C,40000.0,0.755,10+ years,23.88,0,RENT,0
30000,0.1047,debt_consolidation,B,75000.0,0.5720000000000001,10+ years,26.87,0,MORTGAGE,0
25600,0.1155,debt_consolidation,B,112000.0,0.106,1 year,17.69,0,MORTGAGE,0
20000,0.1356,debt_consolidation,C,70000.0,0.38299999999999995,4 years,20.2,0,RENT,0
15000,0.1008,debt_consolidation,B,100000.0,0.7390000000000001,3 years,9.12,0,RENT,0
10000,0.1894,debt_consolidation,D,49000.0,0.606,3 years,17.78,0,RENT,0
8000,0.1502,debt_consolidation,C,75000.0,0.789,5 years,10.75,0,OWN,0
5000,0.2089,home_improvement,D,66000.0,0.599,10+ years,10.85,0,MORTGAGE,0
14000,0.16140000000000002,debt_consolidation,C,90000.0,0.623,< 1 year,8.05,0,RENT,0
5600,0.1356,small_business,C,80000.0,0.835,3 years,11.85,0,RENT,0
30000,0.1797,debt_consolidation,D,120000.0,0.34,10+ years,37.43,0,MORTGAGE,0
9000,0.1273,credit_card,B,60000.0,0.408,< 1 year,22.12,0,RENT,0
10000,0.1273,other,B,90000.0,0.8540000000000001,10+ years,11.23,1,MORTGAGE,0
22000,0.0611,debt_consolidation,A,94000.0,0.552,8 years,28.33,0,MORTGAGE,0
20000,0.1502,small_business,C,100000.0,0.467,< 1 year,4.48,0,MORTGAGE,0
6000,0.1155,debt_consolidation,B,74000.0,0.307,10+ years,13.93,0,OWN,0
20000,0.1008,other,B,80000.0,0.055999999999999994,10+ years,18.86,1,RENT,0
32000,0.0784,debt_consolidation,A,100000.0,0.40700000000000003,< 1 year,24.75,0,RENT,0
15150,0.0784,credit_card,A,90000.0,0.431,1 year,5.82,0,RENT,0
25000,0.2235,debt_consolidation,D,62499.0,0.643,10+ years,20.51,0,RENT,0
17000,0.08460000000000001,credit_card,A,235000.0,0.735,9 years,13.72,0,OWN,0
5000,0.0721,credit_card,A,105000.0,0.222,< 1 year,11.94,0,RENT,0
8000,0.0784,debt_consolidation,A,57000.0,0.21600000000000003,10+ years,35.66,0,OWN,0
7200,0.1155,debt_consolidation,B,44000.0,0.42,,24.8,0,RENT,0
33850,0.19920000000000002,debt_consolidation,D,80000.0,0.574,10+ years,34.49,0,MORTGAGE,0
35000,0.1155,debt_consolidation,B,430000.0,0.89,2 years,20.8,1,MORTGAGE,0
4200,0.0667,debt_consolidation,A,37000.0,0.04,2 years,16.67,0,MORTGAGE,0
5000,0.1008,credit_card,B,30000.0,0.24,,13.36,0,RENT,0
1000,0.2969,car,F,30000.0,0.255,2 years,15.0,0,RENT,0
32000,0.1047,debt_consolidation,B,157000.0,0.785,10+ years,16.95,0,RENT,0
10000,0.1155,debt_consolidation,B,35724.0,0.16399999999999998,,2.86,0,RENT,0
18000,0.08460000000000001,credit_card,A,164000.0,0.475,< 1 year,12.3,0,RENT,0
35000,0.1894,debt_consolidation,D,87000.0,0.9329999999999999,10+ years,27.56,0,MORTGAGE,0
7000,0.08460000000000001,debt_consolidation,A,48000.0,0.628,5 years,11.15,0,MORTGAGE,0
40000,0.1155,credit_card,B,110000.0,0.672,2 years,18.81,0,RENT,0
30000,0.0667,debt_consolidation,A,183000.0,0.203,< 1 year,17.74,0,MORTGAGE,0
7000,0.2235,debt_consolidation,D,75000.0,0.7929999999999999,2 years,32.42,1,RENT,0
24000,0.1549,home_improvement,C,50000.0,0.0,< 1 year,0.0,0,MORTGAGE,0
40000,0.0611,home_improvement,A,125000.0,0.153,10+ years,27.33,0,MORTGAGE,0
6000,0.1047,credit_card,B,65000.0,0.221,10+ years,18.15,0,MORTGAGE,0
14500,0.2089,credit_card,D,73000.0,0.59,< 1 year,12.72,0,RENT,0
3000,0.1047,credit_card,B,45000.0,0.521,8 years,5.04,0,MORTGAGE,0
21000,0.0746,credit_card,A,145000.0,0.228,7 years,14.52,0,RENT,0
16800,0.19920000000000002,credit_card,D,100000.0,0.861,4 years,35.01,1,MORTGAGE,0
35000,0.1691,home_improvement,C,110000.0,0.6609999999999999,10+ years,5.69,0,MORTGAGE,0
18000,0.2235,debt_consolidation,D,70000.0,0.794,10+ years,22.42,0,MORTGAGE,0
40000,0.1797,other,D,130000.0,0.456,10+ years,1.26,0,OWN,0
3000,0.1691,debt_consolidation,C,95000.0,0.315,< 1 year,12.41,3,RENT,0
18200,0.1894,debt_consolidation,D,85000.0,0.7809999999999999,10+ years,19.2,1,OWN,0
25000,0.2437,credit_card,E,90000.0,0.466,3 years,25.67,0,RENT,0
3500,0.23399999999999999,other,E,128000.0,0.9079999999999999,10+ years,7.49,0,RENT,0
10000,0.1008,debt_consolidation,B,100000.0,0.252,< 1 year,22.75,0,RENT,0
26000,0.1047,debt_consolidation,B,78600.0,0.621,10+ years,13.97,0,MORTGAGE,0
16000,0.1106,debt_consolidation,B,113000.0,0.42200000000000004,2 years,21.62,1,MORTGAGE,0
10000,0.16140000000000002,debt_consolidation,C,76000.0,0.813,10+ years,5.12,0,RENT,0
5300,0.1155,debt_consolidation,B,70000.0,0.46799999999999997,10+ years,6.87,0,RENT,0
9000,0.1894,debt_consolidation,D,50000.0,0.262,10+ years,14.31,0,RENT,0
12625,0.1691,debt_consolidation,C,19000.0,0.049,,28.49,0,OWN,0
6000,0.0784,debt_consolidation,A,48000.0,0.085,< 1 year,20.79,0,RENT,0
20000,0.23399999999999999,home_improvement,E,50000.0,0.258,10+ years,8.45,0,MORTGAGE,0
10000,0.19920000000000002,debt_consolidation,D,39400.0,0.43,2 years,27.87,0,MORTGAGE,0
10000,0.0784,debt_consolidation,A,30000.0,0.09,< 1 year,14.36,0,RENT,0
30000,0.2089,debt_consolidation,D,125000.0,0.498,10+ years,32.66,0,MORTGAGE,0
30000,0.053099999999999994,debt_consolidation,A,74400.0,0.079,9 years,7.71,0,MORTGAGE,0
3000,0.1691,vacation,C,72000.0,0.716,,20.82,0,MORTGAGE,0
5900,0.0611,other,A,145000.0,0.044000000000000004,10+ years,9.75,0,MORTGAGE,0
5000,0.1273,other,B,65000.0,0.446,10+ years,15.86,0,RENT,0
25000,0.1502,debt_consolidation,C,67000.0,0.87,10+ years,15.1,0,MORTGAGE,0
4000,0.0667,home_improvement,A,55000.0,0.312,10+ years,7.57,0,OWN,0
20000,0.1008,credit_card,B,130000.0,0.39399999999999996,8 years,23.47,0,MORTGAGE,0
20000,0.2437,debt_consolidation,E,121000.0,0.8059999999999999,10+ years,19.48,0,MORTGAGE,0
17000,0.0721,debt_consolidation,A,55000.0,0.603,4 years,22.89,0,RENT,0
28000,0.1047,credit_card,B,200000.0,0.475,10+ years,14.27,0,MORTGAGE,0
11000,0.1942,debt_consolidation,D,57000.0,0.47700000000000004,9 years,24.97,0,RENT,0
12500,0.1502,credit_card,C,39000.0,0.363,10+ years,19.76,0,RENT,0
6300,0.1502,debt_consolidation,C,35000.0,0.8109999999999999,3 years,7.85,0,RENT,0
36000,0.1047,debt_consolidation,B,126500.0,0.7340000000000001,3 years,24.99,0,MORTGAGE,0
16000,0.1047,debt_consolidation,B,75000.0,0.204,10+ years,27.83,0,RENT,0
24000,0.1273,credit_card,B,103000.0,0.865,10+ years,27.81,2,MORTGAGE,0
6000,0.1502,debt_consolidation,C,35000.0,0.35700000000000004,,28.02,0,MORTGAGE,0
10000,0.08460000000000001,debt_consolidation,A,60000.0,0.348,10+ years,16.6,0,MORTGAGE,0
20000,0.08460000000000001,credit_card,A,116000.0,0.775,1 year,14.28,0,RENT,0
6000,0.1691,other,C,72000.0,0.773,10+ years,16.32,0,MORTGAGE,0
31325,0.1047,debt_consolidation,B,215000.0,0.633,10+ years,12.78,0,MORTGAGE,0
28000,0.1047,credit_card,B,200000.0,0.7,< 1 year,3.13,0,RENT,0
14000,0.19920000000000002,debt_consolidation,D,50000.0,0.49700000000000005,2 years,30.44,0,RENT,0
4000,0.1502,other,C,51600.0,0.0,2 years,8.84,1,RENT,0
15000,0.0667,credit_card,A,88000.0,0.41,2 years,13.31,0,MORTGAGE,0
4800,0.23399999999999999,debt_consolidation,E,88000.0,0.23199999999999998,8 years,18.91,1,RENT,0
25000,0.0667,debt_consolidation,A,75000.0,0.41100000000000003,7 years,23.52,0,RENT,0
7000,0.1691,credit_card,C,83000.0,0.40299999999999997,4 years,13.9,0,MORTGAGE,0
8000,0.1047,credit_card,B,70000.0,0.613,2 years,23.02,1,RENT,0
40000,0.0611,debt_consolidation,A,300000.0,0.775,2 years,21.75,0,MORTGAGE,0
12000,0.1008,debt_consolidation,B,120000.0,0.447,1 year,11.31,0,OWN,0
12000,0.1155,debt_consolidation,B,75000.0,0.815,5 years,23.55,0,MORTGAGE,0
35000,0.1797,credit_card,D,120000.0,0.747,10+ years,24.26,0,MORTGAGE,0
4500,0.1447,major_purchase,C,42000.0,0.78,,30.66,0,RENT,0
15000,0.1797,debt_consolidation,D,65000.0,0.45799999999999996,< 1 year,32.5,0,OWN,0
8500,0.0721,credit_card,A,60000.0,0.34600000000000003,< 1 year,14.46,0,RENT,0
15000,0.0611,debt_consolidation,A,67000.0,0.414,< 1 year,16.03,0,RENT,0
22000,0.1273,credit_card,B,115000.0,0.782,8 years,12.32,0,RENT,0
13000,0.2235,debt_consolidation,D,27518.14,0.461,1 year,24.77,4,MORTGAGE,0
2500,0.0667,small_business,A,25000.0,0.22,5 years,10.66,0,MORTGAGE,0
27000,0.1106,debt_consolidation,B,73000.0,0.628,5 years,11.26,2,MORTGAGE,0
25000,0.0667,debt_consolidation,A,60000.0,0.429,2 years,16.76,0,RENT,0
19200,0.2631,debt_consolidation,E,98000.0,0.36200000000000004,2 years,0.89,0,RENT,0
3000,0.0784,credit_card,A,37992.0,0.33899999999999997,3 years,5.4,0,RENT,0
20000,0.1797,debt_consolidation,D,120000.0,0.265,1 year,18.42,0,RENT,0
25000,0.1502,debt_consolidation,C,142000.0,0.41700000000000004,10+ years,21.35,0,MORTGAGE,0
10000,0.2089,other,D,39000.0,0.301,10+ years,5.14,1,MORTGAGE,0
6000,0.1106,home_improvement,B,109000.0,0.743,7 years,38.46,0,OWN,0
21525,0.1502,home_improvement,C,200000.0,0.24600000000000002,10+ years,34.17,1,MORTGAGE,0
10000,0.08460000000000001,credit_card,A,40000.0,0.42100000000000004,9 years,23.74,0,MORTGAGE,0
5600,0.1047,other,B,60000.0,0.426,2 years,20.1,0,MORTGAGE,0
20000,0.2631,debt_consolidation,E,43160.0,0.929,2 years,12.63,2,MORTGAGE,0
5000,0.0667,credit_card,A,109000.0,0.529,10+ years,6.39,0,RENT,0
7000,0.1502,debt_consolidation,C,35000.0,0.18899999999999997,10+ years,10.58,0,MORTGAGE,0
35000,0.0721,credit_card,A,250000.0,0.639,10+ years,14.63,0,MORTGAGE,0
6500,0.1008,debt_consolidation,B,80000.0,0.727,3 years,28.29,0,MORTGAGE,0
16000,0.0721,credit_card,A,50000.0,0.562,10+ years,23.76,0,MORTGAGE,0
17500,0.0611,debt_consolidation,A,105118.0,0.47700000000000004,< 1 year,8.38,0,RENT,0
12325,0.2235,debt_consolidation,D,200000.0,0.4,10+ years,17.44,2,MORTGAGE,0
18000,0.1008,debt_consolidation,B,82000.0,0.157,5 years,24.19,0,OWN,0
20000,0.0611,debt_consolidation,A,130000.0,0.053,10+ years,0.9,0,RENT,0
11000,0.0667,debt_consolidation,A,90000.0,0.22399999999999998,10+ years,5.16,0,OWN,0
7000,0.0611,other,A,116000.0,0.29100000000000004,10+ years,24.87,0,MORTGAGE,0
40000,0.0611,credit_card,A,106000.0,0.888,2 years,31.56,0,RENT,0
10000,0.0611,credit_card,A,62000.0,0.23,4 years,25.76,0,MORTGAGE,0
4800,0.1502,home_improvement,C,90000.0,0.544,1 year,12.39,0,MORTGAGE,0
16000,0.2235,debt_consolidation,D,88000.0,0.449,1 year,30.4,0,MORTGAGE,0
9600,0.1797,debt_consolidation,D,80000.0,0.040999999999999995,1 year,17.63,0,RENT,0
11000,0.1047,debt_consolidation,B,43300.0,0.804,< 1 year,6.54,0,MORTGAGE,0
13000,0.0721,debt_consolidation,A,90000.0,0.51,10+ years,15.21,0,OWN,0
5000,0.23399999999999999,major_purchase,E,72000.0,0.235,6 years,1.15,0,MORTGAGE,0
5000,0.1356,credit_card,C,85000.0,0.74,10+ years,8.49,0,MORTGAGE,0
12000,0.1155,credit_card,B,120000.0,0.19399999999999998,10+ years,7.81,0,RENT,0
20000,0.2235,debt_consolidation,D,40000.0,0.9159999999999999,10+ years,25.77,0,MORTGAGE,0
40000,0.1155,home_improvement,B,150000.0,0.122,10+ years,8.17,1,MORTGAGE,0
5000,0.1273,medical,B,90000.0,0.611,10+ years,34.95,0,RENT,0
3000,0.1273,medical,B,165000.0,0.247,10+ years,21.57,1,MORTGAGE,0
2000,0.23399999999999999,home_improvement,E,31200.0,0.326,< 1 year,5.35,0,RENT,0
14000,0.2631,debt_consolidation,E,80000.0,0.672,4 years,19.77,0,OWN,0
15000,0.1356,debt_consolidation,C,35000.0,0.303,2 years,33.81,0,RENT,0
10000,0.08460000000000001,credit_card,A,70000.0,0.185,10+ years,22.49,0,MORTGAGE,0
24000,0.1008,debt_consolidation,B,85000.0,0.245,1 year,8.08,0,OWN,1
20000,0.1797,debt_consolidation,D,109000.0,1.015,10+ years,25.66,0,RENT,0
11200,0.1008,house,B,55000.0,0.099,2 years,10.26,0,RENT,0
13250,0.0721,home_improvement,A,105000.0,0.16699999999999998,10+ years,14.85,1,MORTGAGE,0
7500,0.08460000000000001,debt_consolidation,A,60000.0,0.578,7 years,8.47,0,MORTGAGE,0
20000,0.1356,credit_card,C,102000.0,0.88,10+ years,17.54,0,MORTGAGE,0
15000,0.19920000000000002,credit_card,D,100000.0,0.44,5 years,9.5,0,OWN,0
5000,0.2235,debt_consolidation,D,40000.0,0.096,10+ years,18.57,0,MORTGAGE,0
24000,0.0667,debt_consolidation,A,118000.0,0.696,5 years,14.35,0,RENT,0
25000,0.2089,debt_consolidation,D,55000.0,0.309,,3.21,1,RENT,0
15000,0.1008,debt_consolidation,B,65600.0,0.11900000000000001,2 years,24.13,0,MORTGAGE,0
11700,0.16140000000000002,credit_card,C,65000.0,0.47200000000000003,8 years,15.01,1,MORTGAGE,0
6500,0.0667,credit_card,A,59000.0,0.11199999999999999,10+ years,12.43,0,MORTGAGE,0
15000,0.1106,credit_card,B,56720.0,0.674,8 years,26.98,0,RENT,0
16000,0.1894,debt_consolidation,D,55000.0,0.764,8 years,3.21,0,RENT,0
3000,0.1502,credit_card,C,62000.0,0.444,10+ years,29.11,0,MORTGAGE,0
14275,0.1691,home_improvement,C,11900.0,0.0,,0.0,0,OWN,1
10000,0.0611,credit_card,A,48000.0,0.6729999999999999,10+ years,26.97,1,OWN,0
25000,0.1447,debt_consolidation,C,67000.0,0.525,6 years,13.95,0,OWN,0
4000,0.1155,credit_card,B,67500.0,0.313,10+ years,7.41,2,RENT,0
22775,0.2534,debt_consolidation,E,65000.0,0.522,4 years,26.48,0,OWN,0
12000,0.0611,credit_card,A,80000.0,0.444,10+ years,16.02,0,RENT,0
35000,0.1008,debt_consolidation,B,130000.0,0.539,10+ years,16.28,0,MORTGAGE,0
7000,0.0721,credit_card,A,46000.0,0.237,,16.51,0,RENT,0
6000,0.1447,credit_card,C,31000.0,0.391,10+ years,18.31,0,MORTGAGE,0
4250,0.1691,other,C,75000.0,0.449,,21.14,1,RENT,0
16000,0.1047,credit_card,B,55000.0,0.775,1 year,24.18,0,RENT,0
8500,0.0667,other,A,85000.0,0.162,,21.42,0,MORTGAGE,0
28100,0.1691,debt_consolidation,C,70000.0,0.287,,34.12,0,MORTGAGE,0
40000,0.08460000000000001,credit_card,A,100000.0,0.39899999999999997,4 years,13.84,0,RENT,0
10000,0.2089,other,D,50400.0,0.9570000000000001,7 years,25.02,0,OWN,0
10000,0.1106,credit_card,B,32000.0,0.381,10+ years,18.15,0,RENT,0
25000,0.1047,home_improvement,B,85500.0,0.5770000000000001,10+ years,15.17,1,MORTGAGE,0
17500,0.1008,credit_card,B,170000.0,0.955,6 years,16.86,0,MORTGAGE,0
12000,0.0611,debt_consolidation,A,51000.0,0.092,3 years,14.8,0,RENT,0
14000,0.1447,debt_consolidation,C,45000.0,0.7190000000000001,8 years,28.13,0,RENT,0
35000,0.0667,credit_card,A,70000.0,0.512,6 years,27.74,0,RENT,0
15000,0.1797,debt_consolidation,D,84000.0,0.625,6 years,25.3,0,MORTGAGE,0
10000,0.1047,debt_consolidation,B,50000.0,0.324,8 years,4.94,0,RENT,0
15000,0.1502,debt_consolidation,C,120000.0,0.225,10+ years,6.35,0,MORTGAGE,0
16000,0.1155,debt_consolidation,B,115000.0,0.23600000000000002,9 years,27.23,0,MORTGAGE,0
4200,0.1273,debt_consolidation,B,56000.0,0.828,10+ years,16.65,1,MORTGAGE,0
25000,0.1894,debt_consolidation,D,55000.0,0.063,1 year,12.15,0,RENT,0
5000,0.08460000000000001,vacation,A,40000.0,0.033,9 years,12.78,0,RENT,0
20000,0.0611,credit_card,A,70000.0,0.156,10+ years,1.9,0,MORTGAGE,0
12000,0.2039,home_improvement,D,50000.0,0.898,< 1 year,25.47,0,MORTGAGE,0
28000,0.1273,debt_consolidation,B,78000.0,0.684,2 years,22.32,0,MORTGAGE,0
7000,0.1691,debt_consolidation,C,36996.0,0.294,2 years,27.08,0,RENT,0
10000,0.1155,home_improvement,B,80000.0,0.327,3 years,18.24,0,MORTGAGE,0
12500,0.16140000000000002,other,C,130000.0,0.8590000000000001,3 years,16.38,0,RENT,0
30000,0.1691,debt_consolidation,C,70586.0,0.8490000000000001,,18.84,0,RENT,0
6000,0.0611,home_improvement,A,92000.0,0.077,10+ years,13.75,0,RENT,0
11000,0.1894,other,D,119177.6,0.424,,11.34,0,MORTGAGE,1
5000,0.1356,debt_consolidation,C,44000.0,0.2,10+ years,3.49,0,RENT,0
25000,0.1502,other,C,160000.0,0.402,10+ years,7.1,0,MORTGAGE,0
20000,0.1273,debt_consolidation,B,78000.0,0.209,1 year,33.91,0,MORTGAGE,0
3000,0.08460000000000001,home_improvement,A,78000.0,0.032,10+ years,1.36,0,OWN,0
1000,0.1356,debt_consolidation,C,40000.0,0.522,10+ years,25.17,0,OWN,0
4000,0.08460000000000001,debt_consolidation,A,70000.0,0.2,3 years,10.9,0,MORTGAGE,0
40000,0.08460000000000001,debt_consolidation,A,58000.0,0.013999999999999999,< 1 year,1.39,0,RENT,0
8000,0.1007,credit_card,B,41000.0,0.9309999999999999,< 1 year,7.73,0,RENT,0
6000,0.1447,credit_card,C,36000.0,0.38299999999999995,3 years,35.03,0,OWN,0
9000,0.2437,debt_consolidation,E,39000.0,0.41,6 years,29.82,0,RENT,0
8000,0.1155,debt_consolidation,B,70460.0,0.92,10+ years,15.72,0,MORTGAGE,0
15500,0.1155,medical,B,67180.0,0.12300000000000001,3 years,8.74,0,MORTGAGE,0
28000,0.1008,debt_consolidation,B,120000.0,0.08900000000000001,< 1 year,24.09,0,MORTGAGE,0
11000,0.1155,credit_card,B,115000.0,0.32299999999999995,10+ years,9.51,0,RENT,0
9600,0.1273,major_purchase,B,40000.0,0.33799999999999997,4 years,9.03,0,RENT,0
15000,0.1502,debt_consolidation,C,45600.0,0.32799999999999996,,20.79,0,RENT,0
5000,0.1273,other,B,42500.0,0.22699999999999998,10+ years,10.28,0,RENT,0
20000,0.16140000000000002,credit_card,C,96000.0,0.78,2 years,29.24,1,MORTGAGE,0
10000,0.1502,credit_card,C,62000.0,0.614,6 years,5.54,2,RENT,0
16000,0.2089,debt_consolidation,D,50000.0,0.721,< 1 year,29.79,0,RENT,0
5000,0.1008,debt_consolidation,B,48000.0,0.475,,11.78,0,RENT,0
18000,0.16140000000000002,debt_consolidation,C,72000.0,0.45899999999999996,< 1 year,15.32,0,RENT,0
5000,0.1008,credit_card,B,51400.0,0.21100000000000002,8 years,18.98,0,RENT,0
12000,0.1356,debt_consolidation,C,61500.0,0.504,2 years,32.42,1,MORTGAGE,0
10000,0.1452,credit_card,C,20000.0,0.631,3 years,16.39,0,RENT,0
10000,0.1502,debt_consolidation,C,46000.0,0.657,8 years,14.92,0,MORTGAGE,0
20000,0.1447,home_improvement,C,60000.0,0.47600000000000003,< 1 year,10.14,1,MORTGAGE,0
30000,0.1894,debt_consolidation,D,100000.0,0.37,9 years,22.87,1,MORTGAGE,0
15000,0.1008,debt_consolidation,B,95000.0,0.195,< 1 year,15.87,0,RENT,0
10000,0.1047,credit_card,B,88000.0,0.5660000000000001,10+ years,17.33,0,MORTGAGE,0
9500,0.0667,credit_card,A,55000.0,0.512,< 1 year,16.19,0,RENT,0
2000,0.0611,credit_card,A,49000.0,0.08800000000000001,6 years,19.45,0,RENT,0
18000,0.1106,credit_card,B,55000.0,0.643,10+ years,3.56,0,OWN,0
12000,0.19920000000000002,debt_consolidation,D,200000.0,0.943,7 years,29.01,0,MORTGAGE,0
6000,0.1008,debt_consolidation,B,65000.0,0.505,10+ years,24.32,0,MORTGAGE,0
15000,0.0611,credit_card,A,120000.0,0.797,9 years,10.2,0,MORTGAGE,0
20000,0.1502,debt_consolidation,C,57660.0,0.787,,14.57,0,MORTGAGE,0
2000,0.2631,debt_consolidation,E,20000.0,0.799,5 years,9.78,0,RENT,0
1000,0.1691,vacation,C,77300.0,0.88,10+ years,33.92,1,MORTGAGE,0
6800,0.1106,debt_consolidation,B,29000.0,0.223,10+ years,26.99,0,RENT,0
3350,0.0667,home_improvement,A,52900.0,0.091,5 years,20.46,0,RENT,0
11000,0.08460000000000001,credit_card,A,65000.0,0.76,< 1 year,17.02,0,RENT,0
9500,0.1502,other,C,120000.0,0.025,6 years,0.3,0,OWN,0
20000,0.0784,other,A,62000.0,0.07,,11.3,0,MORTGAGE,0
13000,0.1008,credit_card,B,96000.0,0.278,7 years,12.99,0,MORTGAGE,0
23475,0.16140000000000002,debt_consolidation,C,90000.0,0.506,10+ years,26.19,0,MORTGAGE,0
4000,0.1008,debt_consolidation,B,59800.0,0.053,3 years,7.63,0,MORTGAGE,0
40000,0.1356,debt_consolidation,C,51000.0,0.006,10+ years,8.19,1,OWN,0
34900,0.1502,debt_consolidation,C,80000.0,0.161,10+ years,8.84,0,MORTGAGE,0
15000,0.2235,credit_card,D,45000.0,0.537,3 years,25.04,1,RENT,1
15000,0.08460000000000001,credit_card,A,97000.0,0.41100000000000003,10+ years,39.0,0,MORTGAGE,0
31000,0.1273,debt_consolidation,B,47840.0,0.856,10+ years,22.15,0,MORTGAGE,0
11800,0.1155,debt_consolidation,B,110000.0,0.452,8 years,25.34,1,MORTGAGE,0
15000,0.1106,debt_consolidation,B,68000.0,0.462,2 years,4.71,1,RENT,0
23000,0.1155,debt_consolidation,B,140000.0,0.7290000000000001,10+ years,13.58,0,MORTGAGE,0
12000,0.1356,home_improvement,C,70000.0,0.252,1 year,20.93,0,MORTGAGE,0
15000,0.1691,debt_consolidation,C,100000.0,0.705,6 years,11.05,0,RENT,0
40000,0.1047,debt_consolidation,B,150000.0,0.41,< 1 year,3.43,0,RENT,0
20000,0.1273,debt_consolidation,B,80000.0,0.038,3 years,7.94,0,MORTGAGE,0
10000,0.08460000000000001,credit_card,A,120000.0,0.215,10+ years,17.52,0,OWN,0
32000,0.1047,credit_card,B,124123.0,0.243,10+ years,16.24,0,MORTGAGE,0
5000,0.14029999999999998,credit_card,C,19000.0,0.647,2 years,5.62,0,RENT,0
18000,0.1047,credit_card,B,187000.0,0.26,10+ years,31.72,0,MORTGAGE,0
10000,0.1047,home_improvement,B,65000.0,0.395,3 years,27.81,0,RENT,0
8000,0.1797,debt_consolidation,D,90000.0,0.794,,2.96,1,MORTGAGE,0
9000,0.16140000000000002,credit_card,C,90000.0,0.495,,35.2,0,MORTGAGE,0
25000,0.1447,debt_consolidation,C,85000.0,0.479,10+ years,35.56,1,OWN,0
16000,0.1356,debt_consolidation,C,110000.0,0.608,5 years,11.68,1,MORTGAGE,0
10000,0.0784,debt_consolidation,A,40000.0,0.327,1 year,9.9,0,MORTGAGE,0
8000,0.08460000000000001,debt_consolidation,A,65000.0,0.21899999999999997,< 1 year,15.92,0,MORTGAGE,0
8500,0.1356,credit_card,C,96000.0,0.596,10+ years,10.98,0,MORTGAGE,0
12000,0.1273,debt_consolidation,B,48000.0,0.5489999999999999,2 years,35.9,1,MORTGAGE,0
21000,0.1105,other,B,65000.0,0.175,9 years,26.96,0,MORTGAGE,0
10000,0.0611,credit_card,A,75000.0,0.633,< 1 year,18.43,0,MORTGAGE,0
15000,0.1213,major_purchase,B,55000.0,0.41200000000000003,3 years,12.94,1,RENT,0
13225,0.2089,debt_consolidation,D,50000.0,0.20600000000000002,,31.35,0,OWN,0
35000,0.1007,debt_consolidation,B,60000.0,0.209,< 1 year,10.76,0,RENT,0
7500,0.1447,debt_consolidation,C,48000.0,0.664,10+ years,20.4,0,RENT,0
10000,0.1155,debt_consolidation,B,80000.0,0.888,3 years,32.85,0,MORTGAGE,0
